skill_a,skill_b,month,pair_postings,postings_a,postings_b,postings_that_month,confidence_a_to_b,lift
hive,terraform,2024-11-01,79,541,581,2880,0.14602587800369685,0.723846004562215
java,airflow,2024-11-01,52,569,357,2880,0.0913884007029877,0.7372509636543545
java,aws,2024-11-01,81,569,586,2880,0.14235500878734622,0.6996287121289371
java,azure,2024-11-01,545,569,2727,2880,0.9578207381370826,1.011559855458305
java,databricks,2024-11-01,66,569,580,2880,0.11599297012302284,0.5759650930246651
java,dbt,2024-11-01,24,569,370,2880,0.0421792618629174,0.32831425450054624
java,docker,2024-11-01,81,569,585,2880,0.14235500878734622,0.7008246586453968
java,gcp,2024-11-01,105,569,739,2880,0.18453427065026362,0.719159268569363
java,hadoop,2024-11-01,285,569,480,2880,0.5008787346221442,3.0052724077328645
java,hive,2024-11-01,78,569,541,2880,0.13708260105448156,0.729755805983192
java,kafka,2024-11-01,52,569,361,2880,0.0913884007029877,0.7290819779074919
java,kubernetes,2024-11-01,81,569,585,2880,0.14235500878734622,0.7008246586453968
java,powerbi,2024-11-01,79,569,562,2880,0.13884007029876977,0.7114935986840871
java,python,2024-11-01,75,569,499,2880,0.13181019332161686,0.760748209952418
java,scala,2024-11-01,80,569,569,2880,0.140597539543058,0.7116360525202232
java,snowflake,2024-11-01,91,569,740,2880,0.15992970123022848,0.6224291074906189
java,spark,2024-11-01,50,569,330,2880,0.08787346221441125,0.7668956702348618
java,sql,2024-11-01,50,569,330,2880,0.08787346221441125,0.7668956702348618
java,tableau,2024-11-01,61,569,506,2880,0.10720562390158173,0.6101822071868683
java,terraform,2024-11-01,80,569,581,2880,0.140597539543058,0.696937889645451
kafka,airflow,2024-11-01,24,361,357,2880,0.0664819944598338,0.5363253334574827
kafka,aws,2024-11-01,53,361,586,2880,0.14681440443213298,0.72154519584393
kafka,azure,2024-11-01,336,361,2727,2880,0.9307479224376731,0.9829681029044732
kafka,databricks,2024-11-01,81,361,580,2880,0.22437673130193905,1.1141465278441112
kafka,dbt,2024-11-01,67,361,370,2880,0.18559556786703602,1.4446357715055775
kafka,docker,2024-11-01,53,361,585,2880,0.14681440443213298,0.7227786064351162
kafka,gcp,2024-11-01,78,361,739,2880,0.21606648199445982,0.8420452884222521
kafka,hadoop,2024-11-01,60,361,480,2880,0.16620498614958448,0.997229916897507
kafka,hive,2024-11-01,50,361,541,2880,0.13850415512465375,0.7373234136025929
kafka,java,2024-11-01,52,361,569,2880,0.1440443213296399,0.7290819779074919
kafka,kubernetes,2024-11-01,53,361,585,2880,0.14681440443213298,0.7227786064351162
kafka,powerbi,2024-11-01,52,361,562,2880,0.1440443213296399,0.7381630701590087
kafka,python,2024-11-01,48,361,499,2880,0.1329639889196676,0.7674073909592037
kafka,scala,2024-11-01,52,361,569,2880,0.1440443213296399,0.7290819779074919
kafka,snowflake,2024-11-01,91,361,740,2880,0.2520775623268698,0.9810586209478176
kafka,spark,2024-11-01,22,361,330,2880,0.060941828254847646,0.5318559556786704
kafka,sql,2024-11-01,22,361,330,2880,0.060941828254847646,0.5318559556786704
kafka,tableau,2024-11-01,48,361,506,2880,0.1329639889196676,0.7567910831791357
kafka,terraform,2024-11-01,53,361,581,2880,0.14681440443213298,0.7277547069957709
kubernetes,airflow,2024-11-01,53,585,357,2880,0.0905982905982906,0.7308769661710838
kubernetes,aws,2024-11-01,82,585,586,2880,0.14017094017094017,0.6888947230244159
kubernetes,azure,2024-11-01,561,585,2727,2880,0.958974358974359,1.0127782008970128
kubernetes,databricks,2024-11-01,292,585,580,2880,0.49914529914529915,2.4785145888594164
kubernetes,dbt,2024-11-01,67,585,370,2880,0.11452991452991453,0.8914760914760915
kubernetes,docker,2024-11-01,82,585,585,2880,0.14017094017094017,0.6900723208415516
kubernetes,gcp,2024-11-01,106,585,739,2880,0.1811965811965812,0.7061517643385031
kubernetes,hadoop,2024-11-01,60,585,480,2880,0.10256410256410256,0.6153846153846154
kubernetes,hive,2024-11-01,79,585,541,2880,0.13504273504273503,0.7188966301720461
kubernetes,java,2024-11-01,81,585,569,2880,0.13846153846153847,0.7008246586453968
kubernetes,kafka,2024-11-01,53,585,361,2880,0.0905982905982906,0.7227786064351162
kubernetes,powerbi,2024-11-01,80,585,562,2880,0.13675213675213677,0.7007938680536545
kubernetes,python,2024-11-01,76,585,499,2880,0.12991452991452992,0.7498073069215354
kubernetes,scala,2024-11-01,81,585,569,2880,0.13846153846153847,0.7008246586453968
kubernetes,snowflake,2024-11-01,91,585,740,2880,0.15555555555555556,0.6054054054054054
kubernetes,spark,2024-11-01,51,585,330,2880,0.08717948717948718,0.7608391608391608
kubernetes,sql,2024-11-01,51,585,330,2880,0.08717948717948718,0.7608391608391608
kubernetes,tableau,2024-11-01,77,585,506,2880,0.13162393162393163,0.7491638795986622
kubernetes,terraform,2024-11-01,82,585,581,2880,0.14017094017094017,0.6948232490401165
powerbi,airflow,2024-11-01,52,562,357,2880,0.09252669039145907,0.7464338048386614
powerbi,aws,2024-11-01,81,562,586,2880,0.14412811387900357,0.7083429487568775
powerbi,azure,2024-11-01,545,562,2727,2880,0.9697508896797153,1.0241593554373232
powerbi,databricks,2024-11-01,66,562,580,2880,0.11743772241992882,0.5831390354644742
powerbi,dbt,2024-11-01,67,562,370,2880,0.11921708185053381,0.9279599884582092
powerbi,docker,2024-11-01,80,562,585,2880,0.1423487544483986,0.7007938680536545
powerbi,gcp,2024-11-01,98,562,739,2880,0.17437722419928825,0.6795756504654265
powerbi,hadoop,2024-11-01,83,562,480,2880,0.14768683274021352,0.8861209964412812
powerbi,hive,2024-11-01,78,562,541,2880,0.1387900355871886,0.7388452911110965
powerbi,java,2024-11-01,79,562,569,2880,0.14056939501779359,0.7114935986840871
powerbi,kafka,2024-11-01,52,562,361,2880,0.09252669039145907,0.7381630701590087
powerbi,kubernetes,2024-11-01,80,562,585,2880,0.1423487544483986,0.7007938680536545
powerbi,python,2024-11-01,68,562,499,2880,0.12099644128113879,0.6983361741276146
powerbi,scala,2024-11-01,79,562,569,2880,0.14056939501779359,0.7114935986840871
powerbi,snowflake,2024-11-01,91,562,740,2880,0.1619217081850534,0.6301817832066943
powerbi,spark,2024-11-01,50,562,330,2880,0.08896797153024912,0.7764477515367195
powerbi,sql,2024-11-01,50,562,330,2880,0.08896797153024912,0.7764477515367195
powerbi,tableau,2024-11-01,60,562,506,2880,0.10676156583629894,0.6076547620722152
powerbi,terraform,2024-11-01,79,562,581,2880,0.14056939501779359,0.6967983780572212
python,airflow,2024-11-01,44,499,357,2880,0.08817635270541083,0.7113386436739024
python,aws,2024-11-01,77,499,586,2880,0.15430861723446893,0.758376821903192
python,azure,2024-11-01,346,499,2727,2880,0.6933867735470942,0.7322896618319147
python,databricks,2024-11-01,66,499,580,2880,0.13226452905811623,0.656761799460991
python,dbt,2024-11-01,68,499,370,2880,0.13627254509018036,1.0607160266478903
python,docker,2024-11-01,76,499,585,2880,0.1523046092184369,0.7498073069215354
python,gcp,2024-11-01,230,499,739,2880,0.46092184368737477,1.7962853989440315
python,hadoop,2024-11-01,60,499,480,2880,0.12024048096192384,0.7214428857715431
python,hive,2024-11-01,60,499,541,2880,0.12024048096192384,0.6400971999451769
python,java,2024-11-01,75,499,569,2880,0.15030060120240482,0.760748209952418
python,kafka,2024-11-01,48,499,361,2880,0.09619238476953908,0.7674073909592037
python,kubernetes,2024-11-01,76,499,585,2880,0.1523046092184369,0.7498073069215354
python,powerbi,2024-11-01,68,499,562,2880,0.13627254509018036,0.6983361741276146
python,scala,2024-11-01,75,499,569,2880,0.15030060120240482,0.760748209952418
python,snowflake,2024-11-01,92,499,740,2880,0.1843687374749499,0.7175431944971024
python,spark,2024-11-01,31,499,330,2880,0.06212424849699399,0.5421752596101294
python,sql,2024-11-01,31,499,330,2880,0.06212424849699399,0.5421752596101294
python,tableau,2024-11-01,57,499,506,2880,0.11422845691382766,0.6501540630668452
python,terraform,2024-11-01,76,499,581,2880,0.1523046092184369,0.7549694914786543
scala,airflow,2024-11-01,52,569,357,2880,0.0913884007029877,0.7372509636543545
scala,aws,2024-11-01,81,569,586,2880,0.14235500878734622,0.6996287121289371
scala,azure,2024-11-01,545,569,2727,2880,0.9578207381370826,1.011559855458305
scala,databricks,2024-11-01,66,569,580,2880,0.11599297012302284,0.5759650930246651
scala,dbt,2024-11-01,67,569,370,2880,0.11775043936731107,0.9165439604806915
scala,docker,2024-11-01,81,569,585,2880,0.14235500878734622,0.7008246586453968
scala,gcp,2024-11-01,105,569,739,2880,0.18453427065026362,0.719159268569363
scala,hadoop,2024-11-01,232,569,480,2880,0.4077328646748682,2.4463971880492092
scala,hive,2024-11-01,78,569,541,2880,0.13708260105448156,0.729755805983192
scala,java,2024-11-01,80,569,569,2880,0.140597539543058,0.7116360525202232
scala,kafka,2024-11-01,52,569,361,2880,0.0913884007029877,0.7290819779074919
scala,kubernetes,2024-11-01,81,569,585,2880,0.14235500878734622,0.7008246586453968
scala,powerbi,2024-11-01,79,569,562,2880,0.13884007029876977,0.7114935986840871
scala,python,2024-11-01,75,569,499,2880,0.13181019332161686,0.760748209952418
scala,snowflake,2024-11-01,91,569,740,2880,0.15992970123022848,0.6224291074906189
scala,spark,2024-11-01,50,569,330,2880,0.08787346221441125,0.7668956702348618
scala,sql,2024-11-01,50,569,330,2880,0.08787346221441125,0.7668956702348618
scala,tableau,2024-11-01,61,569,506,2880,0.10720562390158173,0.6101822071868683
scala,terraform,2024-11-01,80,569,581,2880,0.140597539543058,0.696937889645451
snowflake,airflow,2024-11-01,92,740,357,2880,0.12432432432432433,1.0029525323642972
snowflake,aws,2024-11-01,316,740,586,2880,0.42702702702702705,2.0986993819758326
snowflake,azure,2024-11-01,740,740,2727,2880,1.0,1.056105610561056
snowflake,dbt,2024-11-01,370,740,370,2880,0.5,3.891891891891892
snowflake,docker,2024-11-01,91,740,585,2880,0.12297297297297298,0.6054054054054054
snowflake,gcp,2024-11-01,110,740,739,2880,0.14864864864864866,0.5793073181435834
snowflake,hive,2024-11-01,271,740,541,2880,0.3662162162162162,1.949542888544737
snowflake,java,2024-11-01,91,740,569,2880,0.12297297297297298,0.6224291074906189
snowflake,kafka,2024-11-01,91,740,361,2880,0.12297297297297298,0.9810586209478176
snowflake,kubernetes,2024-11-01,91,740,585,2880,0.12297297297297298,0.6054054054054054
snowflake,powerbi,2024-11-01,91,740,562,2880,0.12297297297297298,0.6301817832066943
snowflake,python,2024-11-01,92,740,499,2880,0.12432432432432433,0.7175431944971024
snowflake,scala,2024-11-01,91,740,569,2880,0.12297297297297298,0.6224291074906189
snowflake,spark,2024-11-01,77,740,330,2880,0.10405405405405406,0.9081081081081082
snowflake,sql,2024-11-01,80,740,330,2880,0.10810810810810811,0.9434889434889435
snowflake,tableau,2024-11-01,91,740,506,2880,0.12297297297297298,0.6999252216643521
snowflake,terraform,2024-11-01,91,740,581,2880,0.12297297297297298,0.6095734288505373
spark,airflow,2024-11-01,21,330,357,2880,0.06363636363636363,0.5133689839572193
spark,aws,2024-11-01,51,330,586,2880,0.15454545454545454,0.7595408004964319
spark,azure,2024-11-01,320,330,2727,2880,0.9696969696969697,1.024102410241024
spark,databricks,2024-11-01,81,330,580,2880,0.24545454545454545,1.2188087774294671
spark,dbt,2024-11-01,61,330,370,2880,0.18484848484848485,1.4388206388206388
spark,docker,2024-11-01,51,330,585,2880,0.15454545454545454,0.7608391608391608
spark,gcp,2024-11-01,61,330,739,2880,0.18484848484848485,0.7203838110468692
spark,hadoop,2024-11-01,45,330,480,2880,0.13636363636363635,0.8181818181818182
spark,hive,2024-11-01,34,330,541,2880,0.10303030303030303,0.548479247185347
spark,java,2024-11-01,50,330,569,2880,0.15151515151515152,0.7668956702348618
spark,kafka,2024-11-01,22,330,361,2880,0.06666666666666667,0.5318559556786704
spark,kubernetes,2024-11-01,51,330,585,2880,0.15454545454545454,0.7608391608391608
spark,powerbi,2024-11-01,50,330,562,2880,0.15151515151515152,0.7764477515367195
spark,python,2024-11-01,31,330,499,2880,0.09393939393939393,0.5421752596101294
spark,scala,2024-11-01,50,330,569,2880,0.15151515151515152,0.7668956702348618
spark,snowflake,2024-11-01,77,330,740,2880,0.23333333333333334,0.9081081081081082
spark,sql,2024-11-01,20,330,330,2880,0.06060606060606061,0.5289256198347108
spark,tableau,2024-11-01,46,330,506,2880,0.1393939393939394,0.7933884297520661
spark,terraform,2024-11-01,51,330,581,2880,0.15454545454545454,0.7660772961977781
sql,airflow,2024-11-01,21,330,357,2880,0.06363636363636363,0.5133689839572193
sql,aws,2024-11-01,51,330,586,2880,0.15454545454545454,0.7595408004964319
sql,azure,2024-11-01,320,330,2727,2880,0.9696969696969697,1.024102410241024
sql,databricks,2024-11-01,74,330,580,2880,0.22424242424242424,1.1134796238244513
sql,dbt,2024-11-01,18,330,370,2880,0.05454545454545454,0.4245700245700246
sql,docker,2024-11-01,51,330,585,2880,0.15454545454545454,0.7608391608391608
sql,gcp,2024-11-01,61,330,739,2880,0.18484848484848485,0.7203838110468692
sql,hadoop,2024-11-01,52,330,480,2880,0.15757575757575756,0.9454545454545454
sql,hive,2024-11-01,34,330,541,2880,0.10303030303030303,0.548479247185347
sql,java,2024-11-01,50,330,569,2880,0.15151515151515152,0.7668956702348618
sql,kafka,2024-11-01,22,330,361,2880,0.06666666666666667,0.5318559556786704
sql,kubernetes,2024-11-01,51,330,585,2880,0.15454545454545454,0.7608391608391608
sql,powerbi,2024-11-01,50,330,562,2880,0.15151515151515152,0.7764477515367195
sql,python,2024-11-01,31,330,499,2880,0.09393939393939393,0.5421752596101294
sql,scala,2024-11-01,50,330,569,2880,0.15151515151515152,0.7668956702348618
sql,snowflake,2024-11-01,80,330,740,2880,0.24242424242424243,0.9434889434889435
sql,spark,2024-11-01,20,330,330,2880,0.06060606060606061,0.5289256198347108
sql,tableau,2024-11-01,46,330,506,2880,0.1393939393939394,0.7933884297520661
sql,terraform,2024-11-01,51,330,581,2880,0.15454545454545454,0.7660772961977781
tableau,airflow,2024-11-01,48,506,357,2880,0.09486166007905138,0.765270535091507
tableau,aws,2024-11-01,77,506,586,2880,0.15217391304347827,0.747885442944057
tableau,azure,2024-11-01,496,506,2727,2880,0.9802371541501976,1.0352339581784264
tableau,databricks,2024-11-01,66,506,580,2880,0.13043478260869565,0.6476761619190404
tableau,dbt,2024-11-01,24,506,370,2880,0.04743083003952569,0.36919132571306484
tableau,docker,2024-11-01,77,506,585,2880,0.15217391304347827,0.7491638795986622
tableau,gcp,2024-11-01,87,506,739,2880,0.17193675889328064,0.6700647707884279
tableau,hadoop,2024-11-01,60,506,480,2880,0.11857707509881422,0.7114624505928854
tableau,hive,2024-11-01,74,506,541,2880,0.14624505928853754,0.778531923754137
tableau,java,2024-11-01,61,506,569,2880,0.12055335968379446,0.6101822071868683
tableau,kafka,2024-11-01,48,506,361,2880,0.09486166007905138,0.7567910831791357
tableau,kubernetes,2024-11-01,77,506,585,2880,0.15217391304347827,0.7491638795986622
tableau,powerbi,2024-11-01,60,506,562,2880,0.11857707509881422,0.6076547620722152
tableau,python,2024-11-01,57,506,499,2880,0.11264822134387352,0.6501540630668452
tableau,scala,2024-11-01,61,506,569,2880,0.12055335968379446,0.6101822071868683
tableau,snowflake,2024-11-01,91,506,740,2880,0.17984189723320157,0.6999252216643521
tableau,spark,2024-11-01,46,506,330,2880,0.09090909090909091,0.7933884297520661
tableau,sql,2024-11-01,46,506,330,2880,0.09090909090909091,0.7933884297520661
tableau,terraform,2024-11-01,73,506,581,2880,0.1442687747035573,0.7151360949160844
terraform,airflow,2024-11-01,53,581,357,2880,0.09122203098106713,0.7359088213598692
terraform,aws,2024-11-01,82,581,586,2880,0.14113597246127366,0.6936375438369764
terraform,azure,2024-11-01,557,581,2727,2880,0.9586919104991394,1.012479905477639
terraform,databricks,2024-11-01,153,581,580,2880,0.2633390705679862,1.3076146952341385
terraform,dbt,2024-11-01,24,581,370,2880,0.04130808950086059,0.3215332371958878
terraform,docker,2024-11-01,82,581,585,2880,0.14113597246127366,0.6948232490401165
terraform,gcp,2024-11-01,106,581,739,2880,0.18244406196213425,0.7110133943855841
terraform,hadoop,2024-11-01,60,581,480,2880,0.10327022375215146,0.6196213425129088
terraform,hive,2024-11-01,79,581,541,2880,0.1359724612736661,0.723846004562215
terraform,java,2024-11-01,80,581,569,2880,0.13769363166953527,0.696937889645451
terraform,kafka,2024-11-01,53,581,361,2880,0.09122203098106713,0.7277547069957709
terraform,kubernetes,2024-11-01,82,581,585,2880,0.14113597246127366,0.6948232490401165
terraform,powerbi,2024-11-01,79,581,562,2880,0.1359724612736661,0.6967983780572212
terraform,python,2024-11-01,76,581,499,2880,0.13080895008605853,0.7549694914786543
terraform,scala,2024-11-01,80,581,569,2880,0.13769363166953527,0.696937889645451
terraform,snowflake,2024-11-01,91,581,740,2880,0.1566265060240964,0.6095734288505373
terraform,spark,2024-11-01,51,581,330,2880,0.08777969018932874,0.7660772961977781
terraform,sql,2024-11-01,51,581,330,2880,0.08777969018932874,0.7660772961977781
terraform,tableau,2024-11-01,73,581,506,2880,0.12564543889845095,0.7151360949160844
airflow,aws,2024-12-01,82,585,584,2880,0.14017094017094017,0.6912539515279241
airflow,azure,2024-12-01,82,585,573,2880,0.14017094017094017,0.7045240971942542
airflow,databricks,2024-12-01,68,585,598,2880,0.11623931623931624,0.5598147671726267
airflow,dbt,2024-12-01,129,585,381,2880,0.2205128205128205,1.6668685645063597
airflow,docker,2024-12-01,81,585,570,2880,0.13846153846153847,0.6995951417004048
airflow,gcp,2024-12-01,585,585,2880,2880,1.0,1.0
airflow,hadoop,2024-12-01,58,585,442,2880,0.09914529914529914,0.6460146188652977
airflow,hive,2024-12-01,82,585,584,2880,0.14017094017094017,0.6912539515279241
airflow,java,2024-12-01,51,585,331,2880,0.08717948717948718,0.7585405531024867
airflow,kafka,2024-12-01,82,585,584,2880,0.14017094017094017,0.6912539515279241
airflow,kubernetes,2024-12-01,80,585,555,2880,0.13675213675213677,0.7096327096327096
airflow,powerbi,2024-12-01,51,585,341,2880,0.08717948717948718,0.7362959621024138
airflow,python,2024-12-01,54,585,383,2880,0.09230769230769231,0.6941152841936131
airflow,scala,2024-12-01,75,585,481,2880,0.1282051282051282,0.7676315368623061
airflow,snowflake,2024-12-01,289,585,762,2880,0.49401709401709404,1.8671512214819301
airflow,spark,2024-12-01,82,585,585,2880,0.14017094017094017,0.6900723208415516
airflow,sql,2024-12-01,82,585,585,2880,0.14017094017094017,0.6900723208415516
airflow,tableau,2024-12-01,53,585,361,2880,0.0905982905982906,0.7227786064351162
airflow,terraform,2024-12-01,74,585,458,2880,0.1264957264957265,0.7954316425932146
aws,airflow,2024-12-01,82,584,585,2880,0.1404109589041096,0.6912539515279241
aws,azure,2024-12-01,81,584,573,2880,0.1386986301369863,0.6971240048769992
aws,databricks,2024-12-01,292,584,598,2880,0.5,2.408026755852843
aws,dbt,2024-12-01,68,584,381,2880,0.11643835616438356,0.8801639521087261
aws,docker,2024-12-01,81,584,570,2880,0.1386986301369863,0.7007930785868781
aws,gcp,2024-12-01,584,584,2880,2880,1.0,1.0
aws,hadoop,2024-12-01,58,584,442,2880,0.09931506849315068,0.6471208082811628
aws,hive,2024-12-01,82,584,584,2880,0.1404109589041096,0.6924376055545131
aws,java,2024-12-01,51,584,331,2880,0.08732876712328767,0.7598394239125936
aws,kafka,2024-12-01,82,584,584,2880,0.1404109589041096,0.6924376055545131
aws,kubernetes,2024-12-01,80,584,555,2880,0.136986301369863,0.7108478341355053
aws,powerbi,2024-12-01,51,584,341,2880,0.08732876712328767,0.7375567428594384
aws,python,2024-12-01,54,584,383,2880,0.09246575342465753,0.6953038377624379
aws,scala,2024-12-01,75,584,481,2880,0.1284246575342466,0.7689459744254264
aws,snowflake,2024-12-01,92,584,762,2880,0.15753424657534246,0.5954050264264912
aws,spark,2024-12-01,82,584,585,2880,0.1404109589041096,0.6912539515279241
aws,sql,2024-12-01,82,584,585,2880,0.1404109589041096,0.6912539515279241
aws,tableau,2024-12-01,53,584,361,2880,0.09075342465753425,0.7240162410351763
aws,terraform,2024-12-01,73,584,458,2880,0.125,0.7860262008733624
azure,airflow,2024-12-01,82,573,585,2880,0.1431064572425829,0.7045240971942542
azure,aws,2024-12-01,81,573,584,2880,0.14136125654450263,0.6971240048769992
azure,databricks,2024-12-01,103,573,598,2880,0.17975567190226877,0.8657129349139365
azure,dbt,2024-12-01,24,573,381,2880,0.041884816753926704,0.316609638454879
azure,docker,2024-12-01,80,573,570,2880,0.13961605584642234,0.7054284926977129
azure,gcp,2024-12-01,573,573,2880,2880,1.0,1.0
azure,hadoop,2024-12-01,73,573,442,2880,0.1273996509598604,0.830115372770131
azure,hive,2024-12-01,81,573,584,2880,0.14136125654450263,0.6971240048769992
azure,java,2024-12-01,50,573,331,2880,0.08726003490401396,0.7592413913098496
azure,kafka,2024-12-01,81,573,584,2880,0.14136125654450263,0.6971240048769992
azure,kubernetes,2024-12-01,79,573,555,2880,0.13787085514834205,0.7154379510400453
azure,powerbi,2024-12-01,50,573,341,2880,0.08726003490401396,0.7369762478696781
azure,python,2024-12-01,54,573,383,2880,0.09424083769633508,0.7086517299358878
azure,scala,2024-12-01,74,573,481,2880,0.12914485165794065,0.7732581554571083
azure,snowflake,2024-12-01,92,573,762,2880,0.16055846422338568,0.6068351403718514
azure,spark,2024-12-01,82,573,585,2880,0.1431064572425829,0.7045240971942542
azure,sql,2024-12-01,82,573,585,2880,0.1431064572425829,0.7045240971942542
azure,tableau,2024-12-01,52,573,361,2880,0.09075043630017451,0.7239924004002842
azure,terraform,2024-12-01,62,573,458,2880,0.1082024432809773,0.6803996433388967
databricks,airflow,2024-12-01,68,598,585,2880,0.11371237458193979,0.5598147671726267
databricks,aws,2024-12-01,292,598,584,2880,0.4882943143812709,2.408026755852843
databricks,azure,2024-12-01,103,598,573,2880,0.17224080267558528,0.8657129349139365
databricks,docker,2024-12-01,67,598,570,2880,0.11204013377926421,0.5660975180425981
databricks,gcp,2024-12-01,598,598,2880,2880,1.0,1.0
databricks,hive,2024-12-01,293,598,584,2880,0.4899665551839465,2.4162734228249416
databricks,java,2024-12-01,82,598,331,2880,0.13712374581939799,1.1931008699693844
databricks,kafka,2024-12-01,113,598,584,2880,0.18896321070234115,0.9318733678471618
databricks,kubernetes,2024-12-01,67,598,555,2880,0.11204013377926421,0.5813974509626684
databricks,powerbi,2024-12-01,82,598,341,2880,0.13712374581939799,1.1581125746623644
databricks,python,2024-12-01,83,598,383,2880,0.13879598662207357,1.0436878367403966
databricks,scala,2024-12-01,67,598,481,2880,0.11204013377926421,0.6708432126492327
databricks,spark,2024-12-01,73,598,585,2880,0.12207357859531773,0.6009776177000258
databricks,sql,2024-12-01,83,598,585,2880,0.13879598662207357,0.6833033187548238
databricks,tableau,2024-12-01,82,598,361,2880,0.13712374581939799,1.093951213185225
databricks,terraform,2024-12-01,67,598,458,2880,0.11204013377926421,0.7045318455988667
dbt,airflow,2024-12-01,129,381,585,2880,0.33858267716535434,1.6668685645063597
dbt,aws,2024-12-01,68,381,584,2880,0.1784776902887139,0.8801639521087261
dbt,azure,2024-12-01,24,381,573,2880,0.06299212598425197,0.316609638454879
dbt,docker,2024-12-01,24,381,570,2880,0.06299212598425197,0.3182760049730626
dbt,gcp,2024-12-01,381,381,2880,2880,1.0,1.0
dbt,hive,2024-12-01,24,381,584,2880,0.06299212598425197,0.3106461007442563
dbt,java,2024-12-01,24,381,331,2880,0.06299212598425197,0.5480885886243072
dbt,kafka,2024-12-01,68,381,584,2880,0.1784776902887139,0.8801639521087261
dbt,kubernetes,2024-12-01,69,381,555,2880,0.18110236220472442,0.9397744200893807
dbt,powerbi,2024-12-01,66,381,341,2880,0.1732283464566929,1.4630429260858522
dbt,python,2024-12-01,80,381,383,2880,0.2099737532808399,1.578914907177073
dbt,scala,2024-12-01,69,381,481,2880,0.18110236220472442,1.0843551001031315
dbt,snowflake,2024-12-01,381,381,762,2880,1.0,3.779527559055118
dbt,spark,2024-12-01,173,381,585,2880,0.4540682414698163,2.2354128810821723
dbt,sql,2024-12-01,144,381,585,2880,0.3779527559055118,1.8606904906117505
dbt,tableau,2024-12-01,24,381,361,2880,0.06299212598425197,0.502541060483783
dbt,terraform,2024-12-01,24,381,458,2880,0.06299212598425197,0.3961076917787023
docker,airflow,2024-12-01,81,570,585,2880,0.14210526315789473,0.6995951417004048
docker,aws,2024-12-01,81,570,584,2880,0.14210526315789473,0.7007930785868781
docker,azure,2024-12-01,80,570,573,2880,0.14035087719298245,0.7054284926977129
docker,databricks,2024-12-01,67,570,598,2880,0.11754385964912281,0.5660975180425981
docker,dbt,2024-12-01,24,570,381,2880,0.042105263157894736,0.3182760049730626
docker,gcp,2024-12-01,570,570,2880,2880,1.0,1.0
docker,hadoop,2024-12-01,202,570,442,2880,0.3543859649122807,2.309121219337938
docker,hive,2024-12-01,81,570,584,2880,0.14210526315789473,0.7007930785868781
docker,java,2024-12-01,50,570,331,2880,0.08771929824561403,0.763237398632533
docker,kafka,2024-12-01,81,570,584,2880,0.14210526315789473,0.7007930785868781
docker,kubernetes,2024-12-01,79,570,555,2880,0.13859649122807016,0.719203413940256
docker,powerbi,2024-12-01,51,570,341,2880,0.08947368421052632,0.7556721716314246
docker,python,2024-12-01,54,570,383,2880,0.09473684210526316,0.7123814758829188
docker,scala,2024-12-01,74,570,481,2880,0.12982456140350876,0.7773279352226721
docker,snowflake,2024-12-01,93,570,762,2880,0.1631578947368421,0.6166597596353087
docker,spark,2024-12-01,81,570,585,2880,0.14210526315789473,0.6995951417004048
docker,sql,2024-12-01,81,570,585,2880,0.14210526315789473,0.6995951417004048
docker,tableau,2024-12-01,52,570,361,2880,0.0912280701754386,0.7278028867181805
docker,terraform,2024-12-01,58,570,458,2880,0.10175438596491228,0.6398529073776144
gcp,airflow,2024-12-01,585,2880,585,2880,0.203125,1.0
gcp,aws,2024-12-01,584,2880,584,2880,0.20277777777777778,1.0
gcp,azure,2024-12-01,573,2880,573,2880,0.19895833333333332,1.0
gcp,databricks,2024-12-01,598,2880,598,2880,0.2076388888888889,1.0
gcp,dbt,2024-12-01,381,2880,381,2880,0.13229166666666667,1.0
gcp,docker,2024-12-01,570,2880,570,2880,0.19791666666666666,1.0
gcp,hadoop,2024-12-01,442,2880,442,2880,0.15347222222222223,1.0
gcp,hive,2024-12-01,584,2880,584,2880,0.20277777777777778,1.0
gcp,java,2024-12-01,331,2880,331,2880,0.11493055555555555,1.0
gcp,kafka,2024-12-01,584,2880,584,2880,0.20277777777777778,1.0
gcp,kubernetes,2024-12-01,555,2880,555,2880,0.19270833333333334,1.0
gcp,powerbi,2024-12-01,341,2880,341,2880,0.11840277777777777,1.0
gcp,python,2024-12-01,383,2880,383,2880,0.1329861111111111,1.0
gcp,scala,2024-12-01,481,2880,481,2880,0.16701388888888888,1.0
gcp,snowflake,2024-12-01,762,2880,762,2880,0.26458333333333334,1.0
gcp,spark,2024-12-01,585,2880,585,2880,0.203125,1.0
gcp,sql,2024-12-01,585,2880,585,2880,0.203125,1.0
gcp,tableau,2024-12-01,361,2880,361,2880,0.12534722222222222,1.0
gcp,terraform,2024-12-01,458,2880,458,2880,0.15902777777777777,1.0
hadoop,airflow,2024-12-01,58,442,585,2880,0.13122171945701358,0.6460146188652977
hadoop,aws,2024-12-01,58,442,584,2880,0.13122171945701358,0.6471208082811628
hadoop,azure,2024-12-01,73,442,573,2880,0.16515837104072398,0.830115372770131
hadoop,docker,2024-12-01,202,442,570,2880,0.45701357466063347,2.309121219337938
hadoop,gcp,2024-12-01,442,442,2880,2880,1.0,1.0
hadoop,hive,2024-12-01,58,442,584,2880,0.13122171945701358,0.6471208082811628
